NC_000913.3 	CDS 	1 	+ 	336 	2799 	
NC_000913.3 	CDS 	2 	- 	1507801 	1508149 	
NC_000913.3 	CDS 	2 	- 	1508440 	1509199 	
NC_000913.3 	CDS 	2 	- 	1509382 	1510312 	
NC_000913.3 	CDS 	2 	- 	1511437 	1512610 	
NC_000913.3 	CDS 	2 	- 	1515130 	1516183 	
NC_000913.3 	CDS 	2 	- 	1522540 	1527103 	
NC_000913.3 	CDS 	2 	- 	1528732 	1529599 	
NC_000913.3 	CDS 	2 	- 	1530526 	1531063 	
NC_000913.3 	CDS 	2 	- 	1531453 	1531786 	
NC_000913.3 	CDS 	2 	- 	1532437 	1534633 	
NC_000913.3 	CDS 	2 	- 	1538800 	1539520 	
NC_000913.3 	CDS 	2 	- 	1540924 	1541971 	
NC_000913.3 	CDS 	2 	- 	1543966 	1544377 	
NC_000913.3 	CDS 	2 	- 	1551469 	1551814 	
NC_000913.3 	CDS 	2 	- 	1555741 	1557718 	
NC_000913.3 	CDS 	2 	- 	1565470 	1566436 	
NC_000913.3 	CDS 	2 	- 	1566457 	1566967 	
NC_000913.3 	CDS 	2 	- 	1570408 	1571488 	
NC_000913.3 	CDS 	2 	- 	1571845 	1572706 	
NC_000913.3 	CDS 	2 	- 	1572886 	1573480 	
NC_000913.3 	CDS 	2 	- 	1574464 	1575376 	
NC_000913.3 	CDS 	2 	- 	1577905 	1578229 	
NC_000913.3 	CDS 	2 	- 	1579129 	1579489 	
NC_000913.3 	CDS 	2 	- 	1582291 	1582987 	
NC_000913.3 	CDS 	2 	- 	1583242 	1584475 	
NC_000913.3 	CDS 	2 	- 	1585435 	1585762 	
NC_000913.3 	CDS 	2 	- 	1586812 	1588138 	
NC_000913.3 	CDS 	2 	- 	1589335 	1590538 	
NC_000913.3 	CDS 	2 	- 	1590985 	1592080 	
NC_000913.3 	CDS 	2 	- 	1592611 	1595485 	
NC_000913.3 	CDS 	2 	- 	1598029 	1598341 	
NC_000913.3 	CDS 	2 	- 	1603687 	1605280 	
NC_000913.3 	CDS 	2 	- 	1609798 	1610446 	
NC_000913.3 	CDS 	2 	- 	1619245 	1619578 	
NC_000913.3 	CDS 	2 	- 	1626763 	1627366 	
NC_000913.3 	CDS 	2 	- 	1629592 	1629916 	
NC_000913.3 	CDS 	2 	- 	1644052 	1644418 	
NC_000913.3 	CDS 	2 	- 	1646746 	1647193 	
NC_000913.3 	CDS 	2 	- 	1657636 	1658365 	
NC_000913.3 	CDS 	2 	- 	1661017 	1661710 	
NC_000913.3 	CDS 	2 	- 	1669087 	1669426 	
NC_000913.3 	CDS 	2 	- 	1672741 	1673206 	
NC_000913.3 	CDS 	2 	- 	1673218 	1675465 	
NC_000913.3 	CDS 	2 	- 	1675615 	1676491 	
NC_000913.3 	CDS 	2 	- 	1676497 	1677292 	
NC_000913.3 	CDS 	2 	- 	1677475 	1677946 	
NC_000913.3 	CDS 	2 	- 	1678888 	1679212 	
NC_000913.3 	CDS 	2 	- 	1679224 	1682593 	
NC_000913.3 	CDS 	2 	- 	1687762 	1688068 	
NC_000913.3 	CDS 	2 	- 	1697755 	1698094 	
NC_000913.3 	CDS 	2 	- 	1703272 	1703611 	
NC_000913.3 	CDS 	2 	- 	1707964 	1708612 	
NC_000913.3 	CDS 	2 	- 	1708636 	1709788 	
NC_000913.3 	CDS 	2 	- 	1710418 	1711006 	
NC_000913.3 	CDS 	2 	- 	1711609 	1713451 	
NC_000913.3 	CDS 	2 	- 	1718668 	1719118 	
NC_000913.3 	CDS 	2 	- 	1719727 	1720045 	
NC_000913.3 	CDS 	2 	- 	1720906 	1722247 	
NC_000913.3 	CDS 	2 	- 	1728001 	1730236 	
NC_000913.3 	CDS 	2 	- 	1749754 	1751554 	
NC_000913.3 	CDS 	2 	- 	1759015 	1759498 	
NC_000913.3 	CDS 	2 	- 	1759510 	1760602 	
NC_000913.3 	CDS 	2 	- 	1761265 	1761865 	
NC_000913.3 	CDS 	2 	- 	1761880 	1762798 	
NC_000913.3 	CDS 	2 	- 	1766233 	1767661 	
NC_000913.3 	CDS 	2 	- 	1768315 	1768639 	
NC_000913.3 	CDS 	2 	- 	1769872 	1770352 	
NC_000913.3 	CDS 	2 	- 	1771378 	1772140 	
NC_000913.3 	CDS 	2 	- 	1772899 	1774039 	
NC_000913.3 	CDS 	2 	- 	1775524 	1775974 	
NC_000913.3 	CDS 	2 	- 	1777753 	1778062 	
NC_000913.3 	CDS 	2 	- 	1783624 	1783996 	
NC_000913.3 	CDS 	2 	- 	1789852 	1790179 	
NC_000913.3 	CDS 	2 	- 	1791217 	1791679 	
NC_000913.3 	CDS 	2 	- 	1792411 	1794238 	
NC_000913.3 	CDS 	2 	- 	1797442 	1798210 	
NC_000913.3 	CDS 	2 	- 	1798642 	1799080 	
NC_000913.3 	CDS 	2 	- 	1803547 	1804075 	
NC_000913.3 	CDS 	2 	- 	1814440 	1814773 	
NC_000913.3 	CDS 	2 	- 	1824805 	1825141 	
NC_000913.3 	CDS 	2 	- 	1825447 	1826770 	
NC_000913.3 	CDS 	2 	- 	1828222 	1828546 	
NC_000913.3 	CDS 	2 	- 	1828777 	1829326 	
NC_000913.3 	CDS 	2 	- 	1834435 	1834771 	
NC_000913.3 	CDS 	2 	- 	1844866 	1845316 	
NC_000913.3 	CDS 	2 	- 	1849351 	1849660 	
NC_000913.3 	CDS 	2 	- 	1856641 	1857124 	
NC_000913.3 	CDS 	2 	- 	1857223 	1858015 	
NC_000913.3 	CDS 	2 	- 	1865383 	1865869 	
NC_000913.3 	CDS 	2 	- 	1872157 	1872466 	
NC_000913.3 	CDS 	2 	- 	1878112 	1880302 	
NC_000913.3 	CDS 	2 	- 	1884424 	1884844 	
NC_000913.3 	CDS 	2 	- 	1895407 	1895716 	
NC_000913.3 	CDS 	2 	- 	1895731 	1896283 	
NC_000913.3 	CDS 	2 	- 	1896313 	1897081 	
NC_000913.3 	CDS 	2 	- 	1902118 	1902532 	
NC_000913.3 	CDS 	2 	- 	1906618 	1907350 	
NC_000913.3 	CDS 	2 	- 	1907467 	1910053 	
NC_000913.3 	CDS 	2 	- 	1915906 	1917205 	
NC_000913.3 	CDS 	2 	- 	1922209 	1922554 	
NC_000913.3 	CDS 	2 	- 	1923124 	1924162 	
NC_000913.3 	CDS 	2 	- 	1925203 	1925587 	
NC_000913.3 	CDS 	2 	- 	1930147 	1930462 	
NC_000913.3 	CDS 	2 	- 	1932898 	1933855 	
NC_000913.3 	CDS 	2 	- 	1939183 	1939912 	
NC_000913.3 	CDS 	2 	- 	1952146 	1952860 	
NC_000913.3 	CDS 	2 	- 	1955218 	1955749 	
NC_000913.3 	CDS 	2 	- 	1956139 	1957399 	
NC_000913.3 	CDS 	2 	- 	1963291 	1964803 	
NC_000913.3 	CDS 	2 	- 	1964827 	1965826 	
NC_000913.3 	CDS 	2 	- 	1972756 	1973647 	
NC_000913.3 	CDS 	2 	- 	1973806 	1974946 	
NC_000913.3 	CDS 	2 	- 	1979521 	1980010 	
NC_000913.3 	CDS 	2 	- 	1980100 	1981336 	
NC_000913.3 	CDS 	2 	- 	1981363 	1981750 	
NC_000913.3 	CDS 	2 	- 	1982185 	1982701 	
NC_000913.3 	CDS 	2 	- 	1998808 	1999822 	
NC_000913.3 	CDS 	2 	- 	2020780 	2021407 	
NC_000913.3 	CDS 	2 	- 	2038402 	2038807 	
NC_000913.3 	CDS 	2 	- 	2044915 	2045779 	
NC_000913.3 	CDS 	2 	- 	2047858 	2048581 	
NC_000913.3 	CDS 	2 	- 	2063275 	2065555 	
NC_000913.3 	CDS 	2 	- 	2068147 	2069164 	
NC_000913.3 	CDS 	2 	- 	2071315 	2072152 	
NC_000913.3 	CDS 	2 	- 	2075089 	2076172 	
NC_000913.3 	CDS 	2 	- 	2082973 	2084335 	
NC_000913.3 	CDS 	2 	- 	2099140 	2099974 	
NC_000913.3 	CDS 	2 	- 	2100838 	2101936 	
NC_000913.3 	CDS 	2 	- 	2108569 	2108926 	
NC_000913.3 	CDS 	2 	- 	2111476 	2113492 	
NC_000913.3 	CDS 	2 	- 	2116774 	2117608 	
NC_000913.3 	CDS 	2 	- 	2120980 	2122396 	
NC_000913.3 	CDS 	2 	- 	2135020 	2136106 	
NC_000913.3 	CDS 	2 	- 	2141407 	2141761 	
NC_000913.3 	CDS 	2 	- 	2143357 	2144596 	
NC_000913.3 	CDS 	2 	- 	2149702 	2151397 	
NC_000913.3 	CDS 	2 	- 	2151466 	2152411 	
NC_000913.3 	CDS 	2 	- 	2159476 	2161015 	
NC_000913.3 	CDS 	2 	- 	2170135 	2170576 	
NC_000913.3 	CDS 	2 	- 	2176645 	2177401 	
NC_000913.3 	CDS 	2 	- 	2190577 	2191066 	
NC_000913.3 	CDS 	2 	- 	2191603 	2192425 	
NC_000913.3 	CDS 	2 	- 	2196901 	2197450 	
NC_000913.3 	CDS 	2 	- 	2198170 	2198587 	
NC_000913.3 	CDS 	2 	- 	2203825 	2204938 	
NC_000913.3 	CDS 	2 	- 	2213026 	2213596 	
NC_000913.3 	CDS 	2 	- 	2216662 	2217136 	
NC_000913.3 	CDS 	2 	- 	2221867 	2222419 	
NC_000913.3 	CDS 	2 	- 	2222476 	2223019 	
NC_000913.3 	CDS 	2 	- 	2223397 	2223922 	
NC_000913.3 	CDS 	2 	- 	2224039 	2224342 	
NC_000913.3 	CDS 	2 	- 	2226022 	2226490 	
NC_000913.3 	CDS 	2 	- 	2229058 	2229553 	
NC_000913.3 	CDS 	2 	- 	2230375 	2232133 	
NC_000913.3 	CDS 	2 	- 	2233657 	2234065 	
NC_000913.3 	CDS 	2 	- 	2239600 	2240101 	
NC_000913.3 	CDS 	2 	- 	2241481 	2244214 	
NC_000913.3 	CDS 	2 	- 	2245756 	2246311 	
NC_000913.3 	CDS 	2 	- 	2247316 	2247631 	
NC_000913.3 	CDS 	2 	- 	2253226 	2253943 	
NC_000913.3 	CDS 	2 	- 	2264833 	2265691 	
NC_000913.3 	CDS 	2 	- 	2273302 	2273653 	
NC_000913.3 	CDS 	2 	- 	2280226 	2281444 	
NC_000913.3 	CDS 	2 	- 	2293525 	2293927 	
NC_000913.3 	CDS 	2 	- 	2307235 	2311354 	
NC_000913.3 	CDS 	2 	- 	2311369 	2311855 	
NC_000913.3 	CDS 	2 	- 	2312413 	2313505 	
NC_000913.3 	CDS 	2 	- 	2314405 	2314711 	
NC_000913.3 	CDS 	2 	- 	2316694 	2316997 	
NC_000913.3 	CDS 	2 	- 	2321824 	2324626 	
NC_000913.3 	CDS 	2 	- 	2331247 	2332312 	
NC_000913.3 	CDS 	2 	- 	2334898 	2336545 	
NC_000913.3 	CDS 	2 	- 	2338288 	2338624 	
NC_000913.3 	CDS 	2 	- 	2342074 	2342938 	
NC_000913.3 	CDS 	2 	- 	2345332 	2346070 	
NC_000913.3 	CDS 	2 	- 	2346748 	2348692 	
NC_000913.3 	CDS 	2 	- 	2361169 	2361865 	
NC_000913.3 	CDS 	2 	- 	2361949 	2363083 	
NC_000913.3 	CDS 	2 	- 	2383285 	2384224 	
NC_000913.3 	CDS 	2 	- 	2384317 	2385568 	
NC_000913.3 	CDS 	2 	- 	2394883 	2396875 	
NC_000913.3 	CDS 	2 	- 	2398000 	2398669 	
NC_000913.3 	CDS 	2 	- 	2405644 	2406385 	
NC_000913.3 	CDS 	2 	- 	2415997 	2416609 	
NC_000913.3 	CDS 	2 	- 	2419591 	2421961 	
NC_000913.3 	CDS 	2 	- 	2422171 	2423089 	
NC_000913.3 	CDS 	2 	- 	2423245 	2424253 	
NC_000913.3 	CDS 	2 	- 	2428675 	2429410 	
NC_000913.3 	CDS 	2 	- 	2446303 	2447035 	
NC_000913.3 	CDS 	2 	- 	2457136 	2457937 	
NC_000913.3 	CDS 	2 	- 	2463016 	2464141 	
NC_000913.3 	CDS 	2 	- 	2468779 	2469820 	
NC_000913.3 	CDS 	2 	- 	2469919 	2470258 	
NC_000913.3 	CDS 	2 	- 	2474959 	2476027 	
NC_000913.3 	CDS 	2 	- 	2486941 	2487259 	
NC_000913.3 	CDS 	2 	- 	2490667 	2492614 	
NC_000913.3 	CDS 	2 	- 	2498704 	2499346 	
NC_000913.3 	CDS 	2 	- 	2506000 	2508163 	
NC_000913.3 	CDS 	2 	- 	2509582 	2510800 	
NC_000913.3 	CDS 	2 	- 	2513338 	2514460 	
NC_000913.3 	CDS 	2 	- 	2515906 	2517130 	
NC_000913.3 	CDS 	2 	- 	2524525 	2525746 	
NC_000913.3 	CDS 	2 	- 	2529676 	2530576 	
NC_000913.3 	CDS 	2 	- 	2530633 	2531515 	
NC_000913.3 	CDS 	2 	- 	2531680 	2532004 	
NC_000913.3 	CDS 	2 	- 	2535595 	2536588 	
NC_000913.3 	CDS 	2 	- 	2537143 	2538262 	
NC_000913.3 	CDS 	2 	- 	2542039 	2543206 	
NC_000913.3 	CDS 	2 	- 	2552524 	2553349 	
NC_000913.3 	CDS 	2 	- 	2553373 	2554324 	
NC_000913.3 	CDS 	2 	- 	2556127 	2557186 	
NC_000913.3 	CDS 	2 	- 	2560390 	2560864 	
NC_000913.3 	CDS 	2 	- 	2571472 	2571838 	
NC_000913.3 	CDS 	2 	- 	2574331 	2575348 	
NC_000913.3 	CDS 	2 	- 	2575888 	2576434 	
NC_000913.3 	CDS 	2 	- 	2579719 	2580637 	
NC_000913.3 	CDS 	2 	- 	2603500 	2604859 	
NC_000913.3 	CDS 	2 	- 	2608231 	2608534 	
NC_000913.3 	CDS 	2 	- 	2608573 	2609269 	
NC_000913.3 	CDS 	2 	- 	2609335 	2610754 	
NC_000913.3 	CDS 	2 	- 	2618374 	2618968 	
NC_000913.3 	CDS 	2 	- 	2621248 	2621584 	
NC_000913.3 	CDS 	2 	- 	2627965 	2628274 	
NC_000913.3 	CDS 	2 	- 	2631352 	2631700 	
NC_000913.3 	CDS 	2 	- 	2639893 	2640583 	
NC_000913.3 	CDS 	2 	- 	2640592 	2641180 	
NC_000913.3 	CDS 	2 	- 	2641267 	2642068 	
NC_000913.3 	CDS 	2 	- 	2643838 	2644591 	
NC_000913.3 	CDS 	2 	- 	2647012 	2648779 	
NC_000913.3 	CDS 	2 	- 	2650033 	2650699 	
NC_000913.3 	CDS 	2 	- 	2658109 	2659099 	
NC_000913.3 	CDS 	2 	- 	2663455 	2663806 	
NC_000913.3 	CDS 	2 	- 	2673151 	2674201 	
NC_000913.3 	CDS 	2 	- 	2674615 	2675260 	
NC_000913.3 	CDS 	2 	- 	2675635 	2676610 	
NC_000913.3 	CDS 	2 	- 	2678680 	2679073 	
NC_000913.3 	CDS 	2 	- 	2681806 	2682373 	
NC_000913.3 	CDS 	2 	- 	2691130 	2692903 	
NC_000913.3 	CDS 	2 	- 	2692963 	2693473 	
NC_000913.3 	CDS 	2 	- 	2696296 	2697307 	
NC_000913.3 	CDS 	2 	- 	2701459 	2702431 	
NC_000913.3 	CDS 	2 	- 	2705338 	2706814 	
NC_000913.3 	CDS 	2 	- 	2707048 	2708860 	
NC_000913.3 	CDS 	2 	- 	2708896 	2709538 	
NC_000913.3 	CDS 	2 	- 	2713054 	2713396 	
NC_000913.3 	CDS 	2 	- 	2726836 	2728885 	
NC_000913.3 	CDS 	2 	- 	2736946 	2737252 	
NC_000913.3 	CDS 	2 	- 	2748022 	2748385 	
NC_000913.3 	CDS 	2 	- 	2766076 	2766898 	
NC_000913.3 	CDS 	2 	- 	2769865 	2770171 	
NC_000913.3 	CDS 	2 	- 	2778376 	2778694 	
NC_000913.3 	CDS 	2 	- 	2780320 	2781397 	
NC_000913.3 	CDS 	2 	- 	2782819 	2783863 	
NC_000913.3 	CDS 	2 	- 	2784703 	2785672 	
NC_000913.3 	CDS 	2 	- 	2785681 	2786662 	
NC_000913.3 	CDS 	2 	- 	2787673 	2789032 	
NC_000913.3 	CDS 	2 	- 	2796781 	2797822 	
NC_000913.3 	CDS 	2 	- 	2808622 	2808934 	
NC_000913.3 	CDS 	2 	- 	2810887 	2811922 	
NC_000913.3 	CDS 	2 	- 	2813035 	2813341 	
NC_000913.3 	CDS 	2 	- 	2826439 	2826886 	
NC_000913.3 	CDS 	2 	- 	2829367 	2829694 	
NC_000913.3 	CDS 	2 	- 	2834344 	2834770 	
NC_000913.3 	CDS 	2 	- 	2846500 	2847481 	
NC_000913.3 	CDS 	2 	- 	2848921 	2849386 	
NC_000913.3 	CDS 	2 	- 	2849632 	2850346 	
NC_000913.3 	CDS 	2 	- 	2854540 	2856919 	
NC_000913.3 	CDS 	2 	- 	2859421 	2860021 	
NC_000913.3 	CDS 	2 	- 	2865358 	2865694 	
NC_000913.3 	CDS 	2 	- 	2876020 	2876431 	
NC_000913.3 	CDS 	2 	- 	2877604 	2879131 	
NC_000913.3 	CDS 	2 	- 	2879140 	2879887 	
NC_000913.3 	CDS 	2 	- 	2881129 	2882350 	
NC_000913.3 	CDS 	2 	- 	2882362 	2882779 	
NC_000913.3 	CDS 	2 	- 	2884894 	2885692 	
NC_000913.3 	CDS 	2 	- 	2887738 	2889925 	
NC_000913.3 	CDS 	2 	- 	2889928 	2890576 	
NC_000913.3 	CDS 	2 	- 	2890588 	2891308 	
NC_000913.3 	CDS 	2 	- 	2897650 	2897974 	
NC_000913.3 	CDS 	2 	- 	2902843 	2903683 	
NC_000913.3 	CDS 	2 	- 	2908240 	2908570 	
NC_000913.3 	CDS 	2 	- 	2912620 	2912932 	
NC_000913.3 	CDS 	2 	- 	2916946 	2917519 	
NC_000913.3 	CDS 	2 	- 	2920822 	2921263 	
NC_000913.3 	CDS 	2 	- 	2923645 	2924302 	
NC_000913.3 	CDS 	2 	- 	2925763 	2926627 	
NC_000913.3 	CDS 	2 	- 	2941678 	2941987 	
NC_000913.3 	CDS 	2 	- 	2941990 	2942353 	
NC_000913.3 	CDS 	2 	- 	2944600 	2945191 	
NC_000913.3 	CDS 	2 	- 	2945581 	2947393 	
NC_000913.3 	CDS 	2 	- 	2953441 	2953750 	
NC_000913.3 	CDS 	2 	- 	2955064 	2956468 	
NC_000913.3 	CDS 	2 	- 	2957491 	2957839 	
NC_000913.3 	CDS 	2 	- 	2959231 	2959564 	
NC_000913.3 	CDS 	2 	- 	2963734 	2965282 	
NC_000913.3 	CDS 	2 	- 	2973247 	2974309 	
NC_000913.3 	CDS 	2 	- 	2981068 	2981446 	
NC_000913.3 	CDS 	2 	- 	2985979 	2986306 	
NC_000913.3 	CDS 	2 	- 	2987737 	2988757 	
NC_000913.3 	CDS 	2 	- 	2991907 	2992243 	
NC_000913.3 	CDS 	2 	- 	2998411 	2999164 	
NC_000913.3 	CDS 	2 	- 	3002140 	3002623 	
NC_000913.3 	CDS 	2 	- 	3009367 	3010651 	
NC_000913.3 	CDS 	2 	- 	3014272 	3016318 	
NC_000913.3 	CDS 	2 	- 	3017155 	3017548 	
NC_000913.3 	CDS 	2 	- 	3020494 	3021415 	
NC_000913.3 	CDS 	2 	- 	3022744 	3023410 	
NC_000913.3 	CDS 	2 	- 	3040411 	3041365 	
NC_000913.3 	CDS 	2 	- 	3041443 	3043036 	
NC_000913.3 	CDS 	2 	- 	3047587 	3048988 	
NC_000913.3 	CDS 	2 	- 	3052813 	3053344 	
NC_000913.3 	CDS 	2 	- 	3053356 	3053860 	
NC_000913.3 	CDS 	2 	- 	3059128 	3060811 	
NC_000913.3 	CDS 	2 	- 	3060862 	3062020 	
NC_000913.3 	CDS 	2 	- 	3064033 	3066406 	
NC_000913.3 	CDS 	2 	- 	3069577 	3071008 	
NC_000913.3 	CDS 	2 	- 	3072829 	3074149 	
NC_000913.3 	CDS 	2 	- 	3074512 	3075895 	
NC_000913.3 	CDS 	2 	- 	3075895 	3078319 	
NC_000913.3 	CDS 	2 	- 	3079171 	3080722 	
NC_000913.3 	CDS 	2 	- 	3081742 	3082639 	
NC_000913.3 	CDS 	2 	- 	3083800 	3084541 	
NC_000913.3 	CDS 	2 	- 	3087784 	3088825 	
NC_000913.3 	CDS 	2 	- 	3090313 	3091228 	
NC_000913.3 	CDS 	2 	- 	3091663 	3092839 	
NC_000913.3 	CDS 	2 	- 	3093184 	3094078 	
NC_000913.3 	CDS 	2 	- 	3094483 	3095365 	
NC_000913.3 	CDS 	2 	- 	3095938 	3096895 	
NC_000913.3 	CDS 	2 	- 	3102799 	3104344 	
NC_000913.3 	CDS 	2 	- 	3105187 	3105493 	
NC_000913.3 	CDS 	2 	- 	3115627 	3117172 	
NC_000913.3 	CDS 	2 	- 	3122572 	3123325 	
NC_000913.3 	CDS 	2 	- 	3126484 	3126802 	
NC_000913.3 	CDS 	2 	- 	3133711 	3134044 	
NC_000913.3 	CDS 	2 	- 	3134101 	3134842 	
NC_000913.3 	CDS 	2 	- 	3146581 	3147505 	
NC_000913.3 	CDS 	2 	- 	3152278 	3152596 	
NC_000913.3 	CDS 	2 	- 	3155038 	3155488 	
NC_000913.3 	CDS 	2 	- 	3185221 	3185626 	
NC_000913.3 	CDS 	2 	- 	3186814 	3187153 	
NC_000913.3 	CDS 	2 	- 	3190303 	3192577 	
NC_000913.3 	CDS 	2 	- 	3195664 	3196078 	
NC_000913.3 	CDS 	2 	- 	3199909 	3200332 	
NC_000913.3 	CDS 	2 	- 	3212926 	3213907 	
NC_000913.3 	CDS 	2 	- 	3224266 	3226867 	
NC_000913.3 	CDS 	2 	- 	3233797 	3235090 	
NC_000913.3 	CDS 	2 	- 	3241072 	3241423 	
NC_000913.3 	CDS 	2 	- 	3249787 	3250720 	
NC_000913.3 	CDS 	2 	- 	3252841 	3253348 	
NC_000913.3 	CDS 	2 	- 	3264646 	3265093 	
NC_000913.3 	CDS 	2 	- 	3275731 	3276133 	
NC_000913.3 	CDS 	2 	- 	3277591 	3278026 	
NC_000913.3 	CDS 	2 	- 	3279124 	3279463 	
NC_000913.3 	CDS 	2 	- 	3280744 	3282163 	
NC_000913.3 	CDS 	2 	- 	3284542 	3286186 	
NC_000913.3 	CDS 	2 	- 	3287134 	3288025 	
NC_000913.3 	CDS 	2 	- 	3289018 	3289825 	
NC_000913.3 	CDS 	2 	- 	3294910 	3296896 	
NC_000913.3 	CDS 	2 	- 	3318706 	3320269 	
NC_000913.3 	CDS 	2 	- 	3324430 	3325237 	
NC_000913.3 	CDS 	2 	- 	3325882 	3326383 	
NC_000913.3 	CDS 	2 	- 	3326428 	3326935 	
NC_000913.3 	CDS 	2 	- 	3328762 	3329302 	
NC_000913.3 	CDS 	2 	- 	3330691 	3331084 	
NC_000913.3 	CDS 	2 	- 	3333007 	3334468 	
NC_000913.3 	CDS 	2 	- 	3343531 	3346207 	
NC_000913.3 	CDS 	2 	- 	3346636 	3347227 	
NC_000913.3 	CDS 	2 	- 	3348730 	3349144 	
NC_000913.3 	CDS 	2 	- 	3355354 	3355807 	
NC_000913.3 	CDS 	2 	- 	3358834 	3359806 	
NC_000913.3 	CDS 	2 	- 	3361402 	3361867 	
NC_000913.3 	CDS 	2 	- 	3362467 	3362833 	
NC_000913.3 	CDS 	2 	- 	3362965 	3363310 	
NC_000913.3 	CDS 	2 	- 	3368053 	3368407 	
NC_000913.3 	CDS 	2 	- 	3378775 	3379627 	
NC_000913.3 	CDS 	2 	- 	3379711 	3380725 	
NC_000913.3 	CDS 	2 	- 	3390784 	3391885 	
NC_000913.3 	CDS 	2 	- 	3394276 	3395974 	
NC_000913.3 	CDS 	2 	- 	3398572 	3399487 	
NC_000913.3 	CDS 	2 	- 	3408616 	3409153 	
NC_000913.3 	CDS 	2 	- 	3409621 	3409945 	
NC_000913.3 	CDS 	2 	- 	3428545 	3428950 	
NC_000913.3 	CDS 	2 	- 	3429649 	3429973 	
NC_000913.3 	CDS 	2 	- 	3445951 	3446614 	
NC_000913.3 	CDS 	2 	- 	3446701 	3447355 	
NC_000913.3 	CDS 	2 	- 	3447364 	3447826 	
NC_000913.3 	CDS 	2 	- 	3448279 	3448585 	
NC_000913.3 	CDS 	2 	- 	3451876 	3453337 	
NC_000913.3 	CDS 	2 	- 	3453403 	3454534 	
NC_000913.3 	CDS 	2 	- 	3455023 	3455401 	
NC_000913.3 	CDS 	2 	- 	3456058 	3457195 	
NC_000913.3 	CDS 	2 	- 	3458032 	3458827 	
NC_000913.3 	CDS 	2 	- 	3483478 	3483790 	
NC_000913.3 	CDS 	2 	- 	3494242 	3494608 	
NC_000913.3 	CDS 	2 	- 	3505603 	3506035 	
NC_000913.3 	CDS 	2 	- 	3511822 	3512239 	
NC_000913.3 	CDS 	2 	- 	3520033 	3520411 	
NC_000913.3 	CDS 	2 	- 	3525070 	3525991 	
NC_000913.3 	CDS 	2 	- 	3526162 	3527389 	
NC_000913.3 	CDS 	2 	- 	3528925 	3529231 	
NC_000913.3 	CDS 	2 	- 	3532711 	3533869 	
NC_000913.3 	CDS 	2 	- 	3538456 	3539107 	
NC_000913.3 	CDS 	2 	- 	3539968 	3540802 	
NC_000913.3 	CDS 	2 	- 	3546511 	3547378 	
NC_000913.3 	CDS 	2 	- 	3555133 	3555547 	
NC_000913.3 	CDS 	2 	- 	3557290 	3557743 	
NC_000913.3 	CDS 	2 	- 	3560332 	3560635 	
NC_000913.3 	CDS 	2 	- 	3562954 	3563266 	
NC_000913.3 	CDS 	2 	- 	3568747 	3569482 	
NC_000913.3 	CDS 	2 	- 	3569887 	3570688 	
NC_000913.3 	CDS 	2 	- 	3570697 	3571288 	
NC_000913.3 	CDS 	2 	- 	3571813 	3573142 	
NC_000913.3 	CDS 	2 	- 	3578797 	3579103 	
NC_000913.3 	CDS 	2 	- 	3580309 	3580852 	
NC_000913.3 	CDS 	2 	- 	3580924 	3581638 	
NC_000913.3 	CDS 	2 	- 	3581857 	3582304 	
NC_000913.3 	CDS 	2 	- 	3593707 	3595804 	
NC_000913.3 	CDS 	2 	- 	3595849 	3596989 	
NC_000913.3 	CDS 	2 	- 	3597442 	3599623 	
NC_000913.3 	CDS 	2 	- 	3608551 	3609415 	
NC_000913.3 	CDS 	2 	- 	3610234 	3610894 	
NC_000913.3 	CDS 	2 	- 	3610927 	3611314 	
NC_000913.3 	CDS 	2 	- 	3611683 	3612874 	
NC_000913.3 	CDS 	2 	- 	3612880 	3613249 	
NC_000913.3 	CDS 	2 	- 	3613879 	3614542 	
NC_000913.3 	CDS 	2 	- 	3623527 	3625114 	
NC_000913.3 	CDS 	2 	- 	3644140 	3644716 	
NC_000913.3 	CDS 	2 	- 	3645664 	3646810 	
NC_000913.3 	CDS 	2 	- 	3647608 	3648376 	
NC_000913.3 	CDS 	2 	- 	3648718 	3649066 	
NC_000913.3 	CDS 	2 	- 	3649249 	3650068 	
NC_000913.3 	CDS 	2 	- 	3650128 	3650698 	
NC_000913.3 	CDS 	2 	- 	3654670 	3655759 	
NC_000913.3 	CDS 	2 	- 	3668251 	3669031 	
NC_000913.3 	CDS 	2 	- 	3670258 	3670582 	
NC_000913.3 	CDS 	2 	- 	3697174 	3698044 	
NC_000913.3 	CDS 	2 	- 	3701710 	3702250 	
NC_000913.3 	CDS 	2 	- 	3714220 	3714925 	
NC_000913.3 	CDS 	2 	- 	3716449 	3716758 	
NC_000913.3 	CDS 	2 	- 	3725605 	3726301 	
NC_000913.3 	CDS 	2 	- 	3729502 	3730471 	
NC_000913.3 	CDS 	2 	- 	3730603 	3732322 	
NC_000913.3 	CDS 	2 	- 	3732358 	3733360 	
NC_000913.3 	CDS 	2 	- 	3734863 	3735913 	
NC_000913.3 	CDS 	2 	- 	3737185 	3737701 	
NC_000913.3 	CDS 	2 	- 	3738664 	3739396 	
NC_000913.3 	CDS 	2 	- 	3739402 	3740119 	
NC_000913.3 	CDS 	2 	- 	3745780 	3746152 	
NC_000913.3 	CDS 	2 	- 	3755521 	3756337 	
NC_000913.3 	CDS 	2 	- 	3772462 	3772777 	
